Price,condo,size,rooms,toilets,suites,parking,elevator,furnished,swimming_pool,new,district,negotiation_type,property_type,latitude,longitude,property_coords,nearest_metro_station,nearest_metro_station_distance
600000,1250,75,2,2,1,1,0,1,0,0,Liberdade/São Paulo,sale,apartment,-23.5661129,-46.6417421,"(-46.6417421, -23.5661129)",vergueiro,0.2748221666857502
970000,700,95,3,2,1,2,0,0,1,0,Pari/São Paulo,sale,apartment,-23.5289017,-46.602312100000006,"(-46.602312100000006, -23.5289017)",bresser-mooca,1.4417577669014496
350000,380,53,2,1,0,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.5252904,-46.603235600000005,"(-46.603235600000005, -23.5252904)",bresser-mooca,1.671954483307786
900000,980,245,4,3,1,1,1,1,0,0,República/São Paulo,sale,apartment,-23.5435717,-46.6464155,"(-46.6464155, -23.5435717)",republica,0.4188370535105119
580000,0,65,2,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5451075,-46.642778,"(-46.642778, -23.5451075)",republica,0.07856747858141845
200000,200,30,1,1,0,0,1,0,0,0,República/São Paulo,sale,apartment,-23.545159899999998,-46.643975399999995,"(-46.643975399999995, -23.545159899999998)",republica,0.1669514735576189
225000,215,36,1,1,0,1,0,0,0,0,República/São Paulo,sale,apartment,-23.5405386,-46.643706200000004,"(-46.643706200000004, -23.5405386)",republica,0.2958254979503299
476000,550,50,1,1,0,1,0,0,1,0,República/São Paulo,sale,apartment,-23.4855794,-46.7087635,"(-46.7087635, -23.4855794)",vila-madalena,5.054747619031827
300000,568,53,2,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.5459454,-46.6466066,"(-46.6466066, -23.5459454)",republica,0.46050737212371334
2300000,0,393,3,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.546251899999998,-46.6432651,"(-46.6432651, -23.546251899999998)",republica,0.17813557062441723
259900,405,43,1,2,1,0,1,1,0,0,República/São Paulo,sale,apartment,-23.542166899999998,-46.646726,"(-46.646726, -23.542166899999998)",santa-cecilia,0.4007393999753361
218000,350,45,1,1,0,0,1,0,0,0,República/São Paulo,sale,apartment,-23.5387106,-46.646267200000004,"(-46.646267200000004, -23.5387106)",santa-cecilia,0.3072766503038267
690000,1200,127,3,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.541695899999997,-46.6456572,"(-46.6456572, -23.541695899999997)",republica,0.3799488735371855
2300000,0,393,3,4,0,1,0,0,0,0,República/São Paulo,sale,apartment,-23.544085,-46.6425002,"(-46.6425002, -23.544085)",republica,0.018334238044373265
290000,645,42,1,1,0,0,1,0,0,0,República/São Paulo,sale,apartment,-23.5446125,-46.644137,"(-46.644137, -23.5446125)",republica,0.16837048866226437
349000,400,36,1,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5436881,-46.6452205,"(-46.6452205, -23.5436881)",republica,0.28577813136788505
409000,400,50,1,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5437255,-46.6449036,"(-46.6449036, -23.5437255)",republica,0.250449916290724
445000,400,50,1,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.543723999999997,-46.6449578,"(-46.6449578, -23.543723999999997)",republica,0.256450122738985
640000,500,49,1,1,0,1,0,0,1,0,República/São Paulo,sale,apartment,-23.540789800000002,-46.6430678,"(-46.6430678, -23.540789800000002)",republica,0.2569437492092172
485000,450,45,1,1,0,1,0,0,1,0,República/São Paulo,sale,apartment,-23.540789800000002,-46.6430678,"(-46.6430678, -23.540789800000002)",republica,0.2569437492092172
310000,359,47,1,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.542109600000003,-46.6412049,"(-46.6412049, -23.542109600000003)",republica,0.2223494134814434
435900,400,45,1,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5409625,-46.6431693,"(-46.6431693, -23.5409625)",republica,0.24625564212811976
350000,560,57,1,1,0,0,1,0,0,0,República/São Paulo,sale,apartment,-23.5426902,-46.6465377,"(-46.6465377, -23.5426902)",republica,0.4437260785769405
368000,480,70,2,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.542496300000003,-46.6386349,"(-46.6386349, -23.542496300000003)",sao-bento,0.2952472038014745
294000,0,31,1,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.543474300000003,-46.645423799999996,"(-46.645423799999996, -23.543474300000003)",republica,0.3103329649247783
930000,2000,127,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538683,-46.659035100000004,"(-46.659035100000004, -23.538683)",marechal-deodoro,0.5010423523584447
335000,400,36,1,2,1,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.531236800000002,-46.6565733,"(-46.6565733, -23.531236800000002)",marechal-deodoro,0.223003447757185
424000,500,50,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.531177,-46.6515444,"(-46.6515444, -23.531177)",marechal-deodoro,0.5295525268411592
300000,350,54,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.534921,-46.653212700000005,"(-46.653212700000005, -23.534921)",marechal-deodoro,0.30720043230388605
350000,390,36,1,1,0,1,0,1,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5339913,-46.6490184,"(-46.6490184, -23.5339913)",santa-cecilia,0.3148984444126427
584900,738,45,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5350702,-46.661387299999994,"(-46.661387299999994, -23.5350702)",marechal-deodoro,0.6157397443659549
1590000,2300,198,3,2,1,2,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.536673999999998,-46.6599245,"(-46.6599245, -23.536673999999998)",marechal-deodoro,0.492654304725722
1600000,1650,180,4,2,1,2,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538064399999996,-46.6577914,"(-46.6577914, -23.538064399999996)",marechal-deodoro,0.3767392392388805
250000,640,30,1,1,0,1,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.544023199999998,-46.6452776,"(-46.6452776, -23.544023199999998)",republica,0.2904780852986891
340000,320,75,2,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.532347100000003,-46.6617716,"(-46.6617716, -23.532347100000003)",marechal-deodoro,0.6646587952694216
480000,680,62,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.543577600000003,-46.6523811,"(-46.6523811, -23.543577600000003)",higienopolis-mackenzie,0.41203739290477703
200000,413,31,1,1,0,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5338527,-46.6569541,"(-46.6569541, -23.5338527)",marechal-deodoro,0.11766580988795249
410000,450,39,1,1,0,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5366288,-46.651696,"(-46.651696, -23.5366288)",santa-cecilia,0.3203182141166715
898000,1136,110,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.534627,-46.657863,"(-46.657863, -23.534627)",marechal-deodoro,0.22382469738275793
265000,300,30,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.540674499999998,-46.6511473,"(-46.6511473, -23.540674499999998)",santa-cecilia,0.3093444434851071
570000,895,55,2,1,0,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5357994,-46.655604600000004,"(-46.655604600000004, -23.5357994)",marechal-deodoro,0.1429968376584207
300000,530,43,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5336025,-46.649508000000004,"(-46.649508000000004, -23.5336025)",santa-cecilia,0.34925483915091865
500000,752,92,3,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5467499,-46.648124200000005,"(-46.648124200000005, -23.5467499)",higienopolis-mackenzie,0.49455974935276403
950000,800,106,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5430151,-46.6533012,"(-46.6533012, -23.5430151)",higienopolis-mackenzie,0.46828988529154025
820000,2600,144,3,2,1,1,0,1,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538954,-46.6582542,"(-46.6582542, -23.538954)",marechal-deodoro,0.46197548809561334
850000,1030,160,3,1,0,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.532178100000003,-46.6520284,"(-46.6520284, -23.532178100000003)",marechal-deodoro,0.45189100873488064
1220000,1100,94,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.537152,-46.6627421,"(-46.6627421, -23.537152)",marechal-deodoro,0.7984569858563885
583000,230,95,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538642000000003,-46.649416200000005,"(-46.649416200000005, -23.538642000000003)",santa-cecilia,0.06193124009164625
1450000,2100,213,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5358799,-46.657568299999994,"(-46.657568299999994, -23.5358799)",marechal-deodoro,0.2356902585173176
1890000,1850,200,3,2,1,2,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.537381699999997,-46.6600132,"(-46.6600132, -23.537381699999997)",marechal-deodoro,0.5262078064585624
530000,750,129,3,2,0,0,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5364508,-46.646522999999995,"(-46.646522999999995, -23.5364508)",santa-cecilia,0.30303782134416435
890000,0,127,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538683,-46.659035100000004,"(-46.659035100000004, -23.538683)",marechal-deodoro,0.5010423523584447
230000,337,40,1,1,0,0,0,1,0,0,Sé/São Paulo,sale,apartment,-23.5522912,-46.6284392,"(-46.6284392, -23.5522912)",pedro-ii,0.337661677052394
299000,275,45,1,1,0,0,1,1,0,0,Sé/São Paulo,sale,apartment,-23.5501844,-46.6365717,"(-46.6365717, -23.5501844)",se,0.11764774402223831
234000,250,54,2,1,0,0,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5502239,-46.6378521,"(-46.6378521, -23.5502239)",anhangabau,0.23561881060048667
220000,320,34,1,1,0,0,0,1,0,0,Sé/São Paulo,sale,apartment,-23.552656600000002,-46.629622,"(-46.629622, -23.552656600000002)",pedro-ii,0.4637105113275772
240000,300,32,1,2,1,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.547282,-46.6243852,"(-46.6243852, -23.547282)",pedro-ii,0.256478195027984
320000,551,48,1,1,0,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.555255399999997,-46.631593,"(-46.631593, -23.555255399999997)",japao-liberdade,0.44566253536350964
637000,0,48,1,2,1,1,1,0,1,0,Sé/São Paulo,sale,apartment,-23.5496911,-46.6437583,"(-46.6437583, -23.5496911)",republica,0.4453831662890895
259900,550,62,2,1,0,0,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5478475,-46.6305075,"(-46.6305075, -23.5478475)",pedro-ii,0.5226900844636911
640000,700,78,3,2,1,2,0,1,0,0,Casa Verde/São Paulo,sale,apartment,-23.513210100000002,-46.656183500000004,"(-46.656183500000004, -23.513210100000002)",palmeiras-barra-funda,1.570191188532474
400000,350,56,2,2,1,2,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.492689499999997,-46.6730059,"(-46.6730059, -23.492689499999997)",palmeiras-barra-funda,2.581064831910154
694000,1200,130,3,4,1,2,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.508426,-46.6619467,"(-46.6619467, -23.508426)",palmeiras-barra-funda,1.443149150142195
425000,500,65,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.4994835,-46.648322,"(-46.648322, -23.4994835)",santana,2.5793522209114688
690000,650,88,3,2,1,2,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.511312300000004,-46.655642799999995,"(-46.655642799999995, -23.511312300000004)",palmeiras-barra-funda,1.7070480396188046
459000,0,49,1,1,0,1,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.5096375,-46.6519143,"(-46.6519143, -23.5096375)",marechal-deodoro,1.9153160312549544
405000,550,64,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5056813,-46.6657791,"(-46.6657791, -23.5056813)",palmeiras-barra-funda,1.5259694580059393
539000,350,65,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5124632,-46.656507500000004,"(-46.656507500000004, -23.5124632)",palmeiras-barra-funda,1.576874739258117
425000,400,60,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5054645,-46.6711,"(-46.6711, -23.5054645)",palmeiras-barra-funda,1.5813451402072713
325000,750,70,3,2,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5135504,-46.6589431,"(-46.6589431, -23.5135504)",palmeiras-barra-funda,1.3185838635501939
275000,500,58,2,1,0,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.4935819,-46.668017799999994,"(-46.668017799999994, -23.4935819)",palmeiras-barra-funda,2.440275355844179
2900000,1750,311,3,4,3,4,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5097376,-46.650593,"(-46.650593, -23.5097376)",marechal-deodoro,1.9472365369209799
480000,0,49,1,1,0,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5096375,-46.6519143,"(-46.6519143, -23.5096375)",marechal-deodoro,1.9153160312549544
530000,0,96,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487,"(-46.6638487, -23.5097784)",palmeiras-barra-funda,1.2674749141242967
620000,890,90,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5077799,-46.6621035,"(-46.6621035, -23.5077799)",palmeiras-barra-funda,1.4808040869563324
260000,585,60,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.493679399999998,-46.668137200000004,"(-46.668137200000004, -23.493679399999998)",palmeiras-barra-funda,2.433155453431674
350000,450,60,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.4937514,-46.6681499,"(-46.6681499, -23.4937514)",palmeiras-barra-funda,2.427688272099051
412000,0,60,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5054645,-46.6711,"(-46.6711, -23.5054645)",palmeiras-barra-funda,1.5813451402072713
570000,1030,96,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487,"(-46.6638487, -23.5097784)",palmeiras-barra-funda,1.2674749141242967
697000,900,90,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5030712,-46.6439368,"(-46.6439368, -23.5030712)",santana,2.0812318426811776
850000,500,88,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.511602800000002,-46.6556275,"(-46.6556275, -23.511602800000002)",palmeiras-barra-funda,1.6943569676516517
890000,0,92,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.511312300000004,-46.655642799999995,"(-46.655642799999995, -23.511312300000004)",palmeiras-barra-funda,1.7070480396188046
580000,570,84,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5083155,-46.6595751,"(-46.6595751, -23.5083155)",palmeiras-barra-funda,1.5813501060815665
480000,600,58,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.497318300000003,-46.6660338,"(-46.6660338, -23.497318300000003)",palmeiras-barra-funda,2.1600095399700043
329000,350,47,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5103837,-46.6565521,"(-46.6565521, -23.5103837)",palmeiras-barra-funda,1.678217431103835
409869,430,53,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.510310999999998,-46.6565652,"(-46.6565652, -23.510310999999998)",palmeiras-barra-funda,1.6809934980216288
600000,370,100,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5108153,-46.6545969,"(-46.6545969, -23.5108153)",marechal-deodoro,1.7790844692067274
745000,0,92,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.500234,-46.648210399999996,"(-46.648210399999996, -23.500234)",santana,2.562317611538395
320000,800,70,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5053909,-46.62278320000001,"(-46.62278320000001, -23.5053909)",santana,0.3454373281762877
721001,559,88,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.512726100000002,-46.6542406,"(-46.6542406, -23.512726100000002)",marechal-deodoro,1.6373445090748981
349000,800,74,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.510316,-46.6603704,"(-46.6603704, -23.510316)",palmeiras-barra-funda,1.4050126574220203
1113000,0,110,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5112855,-46.6559603,"(-46.6559603, -23.5112855)",palmeiras-barra-funda,1.6812346316625264
450000,623,71,3,2,1,2,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.492279500000002,-46.6470328,"(-46.6470328, -23.492279500000002)",santana,2.5502807398228016
500000,350,89,3,1,0,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5064322,-46.6400552,"(-46.6400552, -23.5064322)",santana,1.6754773700311065
775000,630,92,3,2,1,2,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.500234,-46.648210399999996,"(-46.648210399999996, -23.500234)",santana,2.562317611538395
1840000,0,186,3,4,3,3,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5095171,-46.6510012,"(-46.6510012, -23.5095171)",marechal-deodoro,1.9501689526224788
645000,1050,90,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5077799,-46.6621035,"(-46.6621035, -23.5077799)",palmeiras-barra-funda,1.4808040869563324
542000,900,105,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.514203600000002,-46.6582605,"(-46.6582605, -23.514203600000002)",palmeiras-barra-funda,1.3417791393193665
480000,964,88,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5093633,-46.6654343,"(-46.6654343, -23.5093633)",palmeiras-barra-funda,1.2534626028318552
500000,895,83,3,2,1,2,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.506832,-46.6551065,"(-46.6551065, -23.506832)",palmeiras-barra-funda,1.9837261131521347
228000,0,50,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4677608,-46.5904118,"(-46.5904118, -23.4677608)",tucuruvi,1.709796062803643
270000,600,78,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4668078,-46.5885513,"(-46.5885513, -23.4668078)",tucuruvi,1.9233285077719677
359000,350,67,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4654435,-46.5852864,"(-46.5852864, -23.4654435)",tucuruvi,2.2890395604281477
293500,310,59,3,2,1,1,0,1,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830921,-46.5657512,"(-46.5657512, -23.4830921)",tucuruvi,4.17389901751982
325200,270,60,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
255000,300,46,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4786815,-46.5728237,"(-46.5728237, -23.4786815)",tucuruvi,3.382941278043697
252135,350,47,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.483124899999996,-46.566929200000004,"(-46.566929200000004, -23.483124899999996)",tucuruvi,4.043302803821865
220000,505,61,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.459724800000004,-46.5845226,"(-46.5845226, -23.459724800000004)",tucuruvi,2.6000416336517174
298000,300,50,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4801732,-46.5721075,"(-46.5721075, -23.4801732)",tucuruvi,3.460892263638508
210000,50,50,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4654282,-46.569356400000004,"(-46.569356400000004, -23.4654282)",tucuruvi,3.9302926628521275
249000,390,60,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.476195899999997,-46.5687873,"(-46.5687873, -23.476195899999997)",tucuruvi,3.8414534060884584
292000,300,59,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830997,-46.56576810000001,"(-46.56576810000001, -23.4830997)",tucuruvi,4.172055654246816
323700,270,60,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
299000,392,51,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4657025,-46.585427,"(-46.585427, -23.4657025)",tucuruvi,2.265713855088065
350000,532,66,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4692297,-46.5757526,"(-46.5757526, -23.4692297)",tucuruvi,3.1665921354160065
265000,320,49,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4778782,-46.5734214,"(-46.5734214, -23.4778782)",tucuruvi,3.3190778521085162
325000,0,58,2,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.483124899999996,-46.566929200000004,"(-46.566929200000004, -23.483124899999996)",tucuruvi,4.043302803821865
340000,390,76,2,1,0,2,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4621027,-46.585879299999995,"(-46.585879299999995, -23.4621027)",tucuruvi,2.37072258558689
650000,0,248,3,2,1,2,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.469357000000002,-46.582674100000006,"(-46.582674100000006, -23.469357000000002)",tucuruvi,2.429185001321287
236500,310,48,2,1,0,1,0,1,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830921,-46.5657512,"(-46.5657512, -23.4830921)",tucuruvi,4.17389901751982
295000,0,62,2,1,0,1,1,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4705432,-46.5868625,"(-46.5868625, -23.4705432)",tucuruvi,1.9615675109568582
313500,300,49,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.465486399999996,-46.5855662,"(-46.5855662, -23.465486399999996)",tucuruvi,2.2603423953630326
315000,300,67,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4686195,-46.5756279,"(-46.5756279, -23.4686195)",tucuruvi,3.192506409389504
890000,1500,126,3,4,3,3,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.477656,-46.6324771,"(-46.6324771, -23.477656)",jardim-sao-paulo-ayrton-senna,1.8835407093318826
457000,0,78,3,2,1,2,0,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.4742497,-46.6317495,"(-46.6317495, -23.4742497)",jardim-sao-paulo-ayrton-senna,1.9904904441313342
730000,0,92,3,2,1,2,0,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.47185,-46.630367299999996,"(-46.630367299999996, -23.47185)",jardim-sao-paulo-ayrton-senna,2.0215962601893995
840000,0,142,3,4,3,3,0,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.4810332,-46.6343905,"(-46.6343905, -23.4810332)",jardim-sao-paulo-ayrton-senna,1.929837756982659
1000000,0,200,3,2,1,3,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.466778899999998,-46.63196129999999,"(-46.63196129999999, -23.466778899999998)",jardim-sao-paulo-ayrton-senna,2.436838861378852
